,Book,Smell_Word,Smell_Source,Quality,Odour_Carrier,Evoked_Odorant,Location,Perceiver,Time,Circumstances,Effect
425,abc2633,smell,of burning flesh,,,,,,,,immediately dizzying Kamilah ' s senses
426,abc2633,spraying|perfume,her,,,,,,for the past month,,
427,abc2633,smells,it,,,like her,,,,,
428,abc2633,scent,of her,flowery,,,,She|her,,,
429,abc2633,inhaled|scent,Anastasia ' s,,,,,she,,,Longing surged up within her|and did her best not to cry
430,abc2633,smell,,flowery,,,,she,,,
431,abc2633,scents,,,,,,she,,,
432,abc2633,smelling|smelling,,delicate|sweet|smelling|smelling,,,,,,,
433,abc2633,smell|tang|odor,of her sweat|of the dust and rock|of the blood she had spilled,metallic,,,,She,,during the short lived battle|when she ' d stabbed her,
434,abc2633,perfume smelled,her,sweet,,,,,,when she buried her face in the,
435,abc2633,scent|scent,of trees and flowers|of|of her own garden,faint,,of|of,,she,,,
436,abc2633,inhaled|scent,her,sweet|floral,,,,She,,,
437,abc2633,scent,wife ' s,lingering,,,,she,,,wrapping tighter around her heart and soul
438,abc2633,inhaling|scent,her|lavender,warm,,,,,,,
439,abc2633,smell,the burning of flesh,rising,in the air,,,she,,,
440,abc2633,smelled,She|she,faintly,,like herself,,,,,
441,abc2633,perfume,of the lavender soap,sweet floral,,,,,earlier that morning,when they ' d take a warm bath,
442,abc2633,smelled|perfume,the jasmine|her,,,,,She|she,,,
443,abc2633,scent,of her,flowery,,,,her,,,
444,abc2633,scent,Annie ' s|her,,,,,She,,,
445,abc2633,inhaled|scent,of home|of the dirt and sweat,familiar,,,,,,,squeezing her teary eyes shut
446,abc2633,smelling|smelling,bubbles,citrusy smelling|smelling,the|the,,,,,as the|the warm water,
447,abc2633,scent,of lavender and honey,sweet|night|filled,,,,,,,caressing and kissing her
448,abc2635,smell,the wine,,on,,,his,,,
449,abc2635,scent,of her body,familar,,,,,,,
450,abc2636,smelling|smelling,of|poison,odd smelling|smelling,,,,he,,,
451,abc2636,smell,of its burning flesh,pungent,in the air,,,,,,
452,abc2643,smelly|smelly,,smelly|smelly,,,,,,,
453,abc2643,smell,her snakes|him,,,,,He|he,,,
454,abc2646,smelled,one blue - colored bottle,,,like a hospital,,,,,
455,abc2646,scent|perfume,of Lavender tangled with honey|of the young nymph,thick|sickening,the air,,,his,,as she arrived in the area,
456,abc2649,scented|scented,lavender|lavender,lavender|lavender|scented|scented,,,,,,,
457,abc2652,perfumes,,expensive,,,,,,,
458,abc2652,smells,of the kitchens,,,,,,,,
459,abc2654,smells,from the materials|the drying mud on,earthy,overhead fluorescent,,The room,,,,
460,abc2654,smell,of the soft bed sheets,,,,,,from this morning,,
461,abc2654,smell,,warm|inciting,the sheets,,,I,,,
462,abc2659,scent,,sharp acrid,,,on the streets,She|her,,,
463,abc2660,smelled|scent,her,,,,,he|he|he,Sometimes|every day,,
464,abc2665,smell,shoes|their,,,,,,,,
465,abc2669,scented|scented,of incense,scented|scented,The air,as if from a funeral pyre,,,,,
466,abc2670,scent|perfume|perfume,of perfume|perfume,,on his clothes,,their chambers,,,as he enters,
467,abc2670,scent,of her,,,,,,,,
468,abc2675,smelled,Artemis|a little bit of jasmine,,,like the woods,,,,,
469,abc2676,nose|it|smells,her hair,,,,,he|his|he,,,
470,abc2681,smell|stink,the ocean|of the city and traffic,,,,from here,she,,,
471,abc2681,scent|smelled,of saltwater|she|she,lingering,,like the ocean,,,,,
472,abc2689,smelling,animal ' s blood,,,of,,some errant hero|you,,,
473,abc2694,smell,his,the faintest,,,,,,,
474,abc2698,nose|smell,Socrates,,,,,Alcibiades|his|he|he,just a short while ago,,
475,abc2702,smells,This,amazing,,,,,,,
476,abc2702,scent,hemlock,,,,,he|he,,,
477,abc2702,scent,your,,,,,,,,
478,abc2702,scent,,smoky,in the air,,,,,,
479,abc2702,smell,that,,,,,,,,
480,abc2702,smell|scent,of blood,,,,,He,,,
481,abc2702,smell,,slight burnt,,,,I,,,
482,abc2715,smelling|smelling breath,,Hot|sweet - smelling|smelling,,,,,,,
483,abc2716,scent,of her,floral,,,,,,,
484,abc2718,smell,of the Styx,,,,,,,,
485,abc2728,scent,her,,A gust of wind|her hair,,,,,,
486,abc2728,breathe|scent,her,hot|moist,,,,,,,
487,abc2728,smelled|scent,of roses and grass|of fresh rain and rolling thunder,,,,,he,,,
488,abc2728,scent,of her arousal,undeniably exigent,,,,,,,
489,abc2728,scent|aroma,of her arousal,heady|entrancing,,,,,now,,
490,abc2728,aroma|smell,of flowers|their|of her sex,sensual|aphrodisiac|aphrodisiac,,,,,,,the already aphrodisiac|aphrodisiac
491,abc2729,smell,the food cooking,,,,from the covered patio|on,,,,
492,abc2735,stink,of the murders,,,,,,,,
493,abc2735,smells,Nothing,,,,here,,,,
494,abc2735,scent,,,the air,,here,He,,,
495,abc2739,scent,her,,,,,You,,,
496,abc2745,scent,Her|eyes|her,,,,,,,,
497,abc2767,smelled,Dean ' s clothes,faintly,,of apple pie,,,,,
498,abc2776,scent,her,more glorious nectar,,,,,,,
499,abc2777,smell,,moist|green,,,,his,,,that startled even him
500,abc2783,scent,of him,heady,,,,,,,
501,abc2786,scent,of fish,,,,,,,,
502,abc2786,scent,of roses|apricots,soft,,,,,,,
503,abc2793,smell,,disgusting|nauseating|loathsome,,,,her,,,is giving her stomach an Olympic challenge
504,abc2795,smelling,The cloak,strange,,,,,,,
505,abc2796,smell|aroma,of incense|of boiling herbs,rich,,,from the clearing,her,,,
506,abc2802,smell|inhaling,of the fountains,the,the,,,he,,,
507,abc2802,smell,of saltwater and fish,,,,through the back alleys|the docks,,,,
508,abc2802,smell|scents,of woodsmoke,other,through the air,,,Hector,,,
509,abc2802,smelled,of herbs,,The|The,,The|The room|from the direction of the bath,,,,
510,abc2802,citrus,,fresh,,,,,,,
511,abc2802,smell,the oil,,,,,He|of the men next to him,,,
512,abc2806,smell|scent,of flowers|mold|mold,sweet|musty,,mold|mold - like,,,,,
513,abc2810,scent,of lilac,faint,A faint breeze,,,to Thor ' s|he,,,
514,abc2810,scent,of it,,,,,,,,settled him into a comfortable state
515,abc2816,scent,of fresh pine,,,,,,,,
516,abc2818,smelling|smelling,,sweet|smelling|smelling,,,,,,,
517,abc2823,smelled,His hair,intoxicating,,like wood smoke|the|as any wine,,,,,
518,abc2824,scent,of wine and madness,intoxicating,,,,,,,
519,abc2829,smells,It|drying paint,,,of air - freshening,,,,,
520,abc2833,smell,of the ocean,salty,,,,,,,
521,abc2837,scent,,great,,,,She,,,
522,abc2845,scent,of the roses,,,,,She,,,
523,abc2849,smell,of rotting flesh,,,,,Diomedes,,,
524,abc2849,smell,of decay,,,,,He,,,
525,abc2851,smell|scent,of blood and sweat,,,,,he,,ingrained,
526,abc2852,stank|stank,face,stank|stank,,,,,,,
527,abc2860,inhale|scent,the blossom,,,,,She,,,
528,abc2874,smell|scents,her|his|of|wine|and|blood|delights,,on|the|air,,,he|he|he,,if|he|he|closes|his|eyes,
529,abc2874,smell|scents,her|his|of wine and blood|delights,,on the air,,,he|he|he,,if he|he closes his eyes,
530,abc2878,scent,Foam|of brine,,,,,,,,
531,abc2881,smelling,the flowers|the sunshine,,,,,,,,
532,abc2883,scent,of her arousal,,,,,to his,,as she pleasured herself furiously,
533,abc2883,potent|potent,,potent|potent,,,,,,,
534,abc2884,smells,a flower that,,,like the back endow a cow to bloom,in my bathroom,,for months,,
535,abc2886,smelled,of the sea,,,,from even farther away,,,,
536,abc2886,scent,,strange,on the wind,,,I,,,
537,abc2886,smell,them,sharply,,,,I,,,
538,abc2892,smelled,Ares,,,like sweat and blood,,,,,
539,abc2893,sniffing|aroma,,heavy,,,,,,,fluttering her eyes
540,abc2893,perfume,,- y,,,,,,,
541,abc2893,smelling,,amazing,,,,,,,
542,abc2893,inhaling|scent,,deep|musky,,,,,,,
543,abc2893,smelling,him,,his white,,,,,,
544,abc2893,smell,of death,,,,,him|Minthe,,,
545,abc2896,smelled,He|of|of something|something,,,of|of something|something flowery,,,,,
546,abc2896,smell,she,better,,,,,,,
547,abc2896,stench,of burnt flesh|burnt hair,,,,,her|her,even now|right this moment,,that stung her|her nose
548,abc2896,smell,,stinging,,,,in her,,,
549,abc2896,frizzing,it,,,,,,,,
550,abc2896,scent,,,,,,She,,,
551,abc2897,breath smelled,his|of|of,,,of|of,,,,When Poseidon came to her sleep,
552,abc2898,scent,the bouquet of the treats,sweet,,,,She|her|her,for,,
553,abc2900,smelling,liquid|of|of,strongly,,of|of strawberries,,,,,
554,abc2901,smelled|fragrances,,heavy|flowery|smoky,The air,,,,,,
555,abc2901,smell|scent|perfume|perfume,of the perfume|perfume that she,rich,,,,Arcturus,,,
556,abc2902,scent,of her soft curls,,,,,Hades,,,
557,abc2902,scent,her,,,,,,,,
558,abc2902,smell|nose,of breakfast|Hades,,,,at the end of her bed,his,,,
559,abc2903,aroma,of her cooking,tasty,,,,I,,,
560,abc2905,smell,of rot,,,,,,,,
561,abc2910,sulfurous|sulfurous,,sulfurous|sulfurous,,,,,,,
562,abc2910,smell,of failure,sour,,,in their crappy apartment in Hoboken,,,,
563,abc2920,smell,,,,,,We,,,
564,abc2922,smell,of the snakes|her,,,,,,,,tickling her fingers
565,abc2922,smell,of smoke,,the air,,,,,,giving Medusa a slight headache
566,abc2923,scent,his,,the cinnamon tinted silk sheets,,amongst the,,in the mornings,,
567,abc2929,scent,of wheat,,,,,,,,
568,abc2949,smell,of his skin,,,,,,,,A chill raced down her spine
569,abc2956,scent,of cheese and pita,,,,,he|his,,,
570,abc2964,smelled,of some,,,like motor oil|like metal,,,,,
571,abc2964,scent,those things,,,,,our,,,
572,abc2964,smell,you|of sweat|fear,,,,,,,,
573,abc2964,scenting,,,the air,,,,,,
574,abc2964,smells,cancer,,,,,,,,
575,abc2964,smell,the swelling,,,,,I,,,
576,abc2964,smell,of blood,,,,,her,,,
577,abc2964,smell,,,,,,The Ravenstag,,,
578,abc2964,smell|smell|smell,the three hunters|these,skittery,,like thyme or sage,,,,,
579,abc2964,smell,,,,,,apex predator,,,
580,abc2972,smell,,,,,,they,,,
581,abc2972,scent,of her flowers,,,,,,,,
582,abc2972,aroma,her,floral,,,,,,,that could fill his senses
583,abc2972,smell,,rotten,,,,,,,
584,abc2972,inhaled|scent,her,,,,,he,,,internalized the rapid fluttering of her heart
585,abc2972,scent,her,floral,,,,,,,
586,abc2972,smell,The roses|their,putrid,,,,,,,
587,abc2972,smell,her garden,,,,from here,He,,,
588,abc2972,scent,of sex,heavy,the air,,,,,,
589,abc2972,scent,her,sweet,,,,He,,,
590,abc2979,scent,of olive oil,lingering|relentless,,,,,as,,
591,abc2979,smell,she,,,like sugary neroli,,,twice,,
592,abc2979,scent,her,inebriating,,,,my,,,
593,abc2979,smells,it,,,like her|like olives and flowers and desserts|fresh air|the,,,,,
594,abc2979,scent,her,lovely,,,,,,,
595,abc2979,smell,I,,,,,,,,
596,abc2981,reeks,Her hair|of fruit,,,,,,,,
597,abc2981,smell,of fruit,sickly sweet,,,,,sometimes,,
598,abc2990,scented|scented,,mild flowery scented|scented,,,,,,,
599,abc2992,scent,it,,,,,' s,,,
600,abc2992,smelled,,right,in the air,,,,,,
601,abc2992,smells,,,,,it,,,,
602,abc2992,smells|scent|nose,of water|clean hair,faint|warm,,,,he|his|his,,,
603,abc2992,smell,of oil|hot waft of evaporating steam,sweet,,,In here,,,,
604,abc2992,smelling|smelling,,sweetly rose - smelling|smelling,,,,,,,
605,abc2992,smelling|smelling,,- smelling|smelling,,,,,,,
606,abc2992,smelled|scent,of|of roses|of burned flesh from the sacrifice,sweetly,the air,of|of,,,,,
607,abc2992,smell|scents,of smoke,sweetly floral,to the fabric,,,,,,she swallowed down her protesting throat
608,abc2992,stinking|stinking,breath,dizzyingly|stinking|stinking,,,,,,,made it even harder for her to breathe
609,abc2002,obnoxious|obnoxious,,obnoxious|obnoxious,,,,,,,
610,abc2002,smell,shrimp chips|of the crustacean - flavored snacks,,,,,his,,,and he suddenly felt nauseous
611,abc2002,nauseous|nauseous,,really nauseous|nauseous,,,,,,,
612,abc2002,stinking|stinking,tuna,stinking|stinking,,,,,,,
613,abc2006,smell,of leaves|of lemon|small yellow blossoms,light,,,,,,,
614,abc2006,scent|scent|stink,of Maria ' s favourite|favourite perfume|Howard ',sweet floral|favourite|favourite|overpowering,,,in her boudoir,,,,
615,abc2006,sniff,a|of|s favourite Italian roasted coffee,,,,,,,,
616,abc2006,smelling|smelling,smoke,sweet - smelling|smelling,,,,,,,
617,abc2011,aroma,,fruity|utterly unlike,,,,,,The tea poured into her cup,
618,abc2017,smell,monsters|other demigods,,,,from a distance,satyrs,,,
619,abc2019,breath|smell|scent,of lavender soap,fading|all too familiar,,,,he,,,
620,abc2031,scent,of its smoke,,,,,her,,,
621,abc2033,smell,of sweat|sex|wine,,,,,,,,
622,abc2033,smell,that lavender,,,,into the room,he,,,
623,abc2033,smelled,it,,,like Zagreus,,,,,
624,abc2034,scent,the young girl ' s,sweet,,,,,,,
625,abc2034,scent|breath,her|Medea ',,,,,,,,
626,abc2034,scent,Medea ',,,,,,,when she was cocooned in her sheets,
627,abc2043,scented|scented,,sweet|salty|scented|scented,,,,,,,
628,abc2044,smell|scent,glrb ' s antennae|her|glands,sweet,,,,,,,
629,abc2045,perfume,Hera,,,,,,,,
630,abc2045,scented|scented,,scented|scented,,,,,,,
631,abc2045,perfume,Aphrodite|paint,,,,,,,,
632,abc2046,stench,of fermented corn,ripe,,,,,,,
633,abc2049,scents|nostrils,of sweat|woodsmoke|roasted flesh,comingled|thick,the,,in many braziers,She|in her,,,
634,abc2049,scented|scented,,sweet - scented|scented,into,,,,,,
635,abc2051,putrid|putrid|putrid|putrid,,putrid|putrid|putrid|putrid,those drapes,,,He,,,
636,abc2051,smell,of wet ghost,really rank,,,in here,,,,
637,abc2051,reeked,it,,,of heather,,,,,
638,abc2051,smell,it,the sweetest,,,,,,,
639,abc2051,smelled,It|of|of,,,of|of heather,,,,,
640,abc2051,smell,of death,,,,,,,,
641,abc2051,smell,mold,,,,,He|he,,,
642,abc2051,smell,,stronger,,,,,,,
643,abc2051,smell,of rot,,,,,him,,,
644,abc2051,smell,it,,,like wet dog,in here,he,,,
645,abc2051,smell|smell,the viking|funeral pyre|death,,,,,I,,,
646,abc2067,smelled,the|the,,the|the air,like grenades,,,,,
647,abc2067,smell,that,,,like patchoulli incense,Karkat ' s house,,at all hours,,
648,abc2067,reeks,this|this|of patchoulli|overflowing trashcans full of used pussy rags,,,,this|this house|in the bathroom,,,,
649,abc2069,smell,anything,,,,,,,,
650,abc2073,smelling|smelling,oils|creams,sweet - smelling|smelling,,,,,,,
651,abc2073,fragrant|fragrant,garlic|herbs,fragrant|fragrant,,,,,,,
652,abc2073,smell,of rotten meat,,,,,Psyche,,,making her stomach roil
653,abc2074,smelled,Briseis,better,,,,,sometimes,,
654,abc2086,scent|breath,of myrtle and roses,sweet,in the air,,,,,,
655,abc2087,smell,it,,,like hot - floral - cat - in - heat,,,for the rest of its existence,,
656,abc2089,nose smells,neck,,,,,I|her,,,
657,abc2096,smells,She,,,like oranges and roses,,,,when happy or excited,
658,abc2096,smelt|perfume,the bed|her,,,like,in our chambers,,The first month,,
659,abc2096,smell,her,,,,,,,,
660,abc2096,smelled,she,,,,,I,For the first few days,,
661,abc2103,smell,,,,,,I,,,
662,abc2110,scent,her,deep,,,,,,,
663,abc2110,scent,the child ' s|milk,sweet|strong,,,,,,,
664,abc2110,scent,her baby,,,,,She,,,
665,abc2110,scent,the musky earth,,,,,She,,,
666,abc2113,sniffing,,,the air,,,,,,
667,abc2121,smell,of forest and lake water|dry leaves|permafrost,,,,,Apollo,,,
668,abc2132,inhaled|scent,her,,,,,He,,,
669,abc2132,fragrant|fragrant,brew,fragrant|fragrant,,,,,,,
670,abc2132,inhaled|scent,of cherries|of vanilla,,the mug,,,,,,
671,abc2132,smell|scent,of cherries,sweet,,,,She,,,
672,abc2132,inhaled|scent,her,soft,,,,He,,,
673,abc2139,smell,of water droplets|of rainwater,,,,from the stalactites on the ceiling|the area around,,,,
674,abc2139,smell,It,poisoned,,,,,,,
675,abc2139,smelled|perfume,she|warmth,,,,,,,,
676,abc2145,smelled,the|the wind|wind,wrong,the|the wind|wind,,,him,for,,
677,abc2145,stench,of too many people living,,the wind,,,,for too long,,
678,abc2145,sniffing,,,,,,Odysseus,,,
679,abc2146,smell,New,awful,,,,,,,
680,abc2146,smelled,trees,,,like amazing food,,,,,
681,abc2146,smells,This|Viperine,,,like,,,,,
682,abc2146,smelled,Medusa,,,,,,,,
683,abc2146,smell,this,,,,,you,,,
684,abc2150,smell,the brine of the sea,,,,,he,,,
685,abc2150,scent,of sweat|something,sweet,,,,he,,,
686,abc2150,smell|perfume,her,sweet,,,,around his,,,
687,abc2150,scent,his,,,,,Achilles,,,
688,abc2152,smell,of it,sweet|full,,,,to her,,,
689,abc2153,scent,Aphrodite|rose,sweet,,,,,,,scouring away the inhibitions that had held Menelaos back
690,abc2158,fragrance,,celestial,,,,,,,
691,abc2160,smells,,,,like Louisiana,into the apartment|in here,,,,
692,abc2160,smell,of sulfur,sickly orange|strong|way stronger,the air,as if there was a fire nearby|than any demon residue,,He,,,
693,abc2163,smell,of wax,,,,through the workshop,,,,
694,abc2164,perfume,the flower ' s,,,,,Her|she,,,
695,abc2164,scent,of his cologne,intoxicating,,,,,,,
696,abc2171,scent,She|of her|sunshine,delicious,,something,,,,,
697,abc2171,fragrant|fragrant,,fragrant|fragrant,,,,,,,
698,abc2171,scented|scented|it,,scented|scented|so soothing,the warm,,,,,,that she had to fight to keep from drifting off to sleep
699,abc2171,scent,She|of pomegranates|her,something purely unique|sweet,,,,,,,
700,abc2171,scent|inhaled,almond,sweet|stronger,,,,,,,
701,abc2171,scent,of arousal,,in the air,,,,,,
702,abc2171,scent,of her hair,sweet almond,,,,,,,
703,abc2171,fragrant|fragrant,hair,fragrant|fragrant,,,,,,,
704,abc2171,scent,her,fresh|delectable,,,,,,,
705,abc2171,scented|scented,hair,sweet|scented|scented,,,,,,,
706,abc2171,scent,her,sweet,,,,,,,causing the air to seem dull and not
707,abc2171,inhaling|scent,his,,,,,,,,
708,abc2174,smell,,funny,,,into the room,He|his,,,
709,abc2174,smell,,sweet|fragrant|fragrant,,like fragrant|fragrant flowers from a garden,,,,,
710,abc2174,smell,you,,,like an ashtray,,,,,
711,abc2174,aroma,it,,,,,He,,,attracted customers like bees to pollen
712,abc2174,smell,of ointment,herbal|strong,,,,,,,
713,abc2174,smell,iron,,,,,He,,,
714,abc2174,scent,The other man ' s,,,,,,,,
715,abc2174,perfume,Dead flowers|their,muted,under the lamplight,,in the corner of his room,,,,
716,abc2174,scent,He,,,,,,on other nights,,
717,abc2174,smelled|perfume,it|her,lilac,,like salt,,,,,
718,abc2174,smell,of new rubber tires,quite,,,,,,,
719,abc2174,scented,the flowers in,so sweetly,the air,,,,,,
720,abc2176,smell,one Demeter,,,,,,,,
721,abc2178,stench,Andromache,,,,,,,,
722,abc2190,smell,,fascinatingly arousing feminine,,,the living room,He,,,
723,abc2190,smell,their breaths,addictive,the air,,,they|they,,,
724,abc2191,snuffing,it,,,,,He,,,
725,abc2191,smelled,it,,,like,,,,,
726,abc2191,smelled,cherrywood|rose,,,,,he|he,,,
727,abc2191,smell,of old decay,faint,,,,,,,
728,abc2191,stinking|stinking,of unwashed bodies|pig filth,stinking|stinking,,,,him,,,
729,abc2191,stinking,it,,,like sulphur and rot|like the trenches|like the Rumbling,,he,,,
730,abc2191,smell|smell|stink|stink,the moist greasiness of titan flesh|of blood|sewer|sewer|of pierced bowels,overwhelming metallic|sewer|sewer,,,,she|she,,,
731,abc2191,smell,of old leather and oak,,,,His ostentatious room,,,,
732,abc2191,smell,his,,,,,,,in the middle of sex,making her sick|she|d left bruises and wept that if|she would literally die
733,abc2191,smell,of the other boy ' s lunch,,,,,,,,making him feel nauseous
734,abc2191,smell,her,,on the fabric of the dress,,,he|he,,,
735,abc2191,stink,of oil,stagnant,the atmosphere,,,,,,
736,abc2191,nose|smelled,it|of him,strongly,the blanket,,,,,,
737,abc2191,smelled,of warm salt - water|of the sweet|deep pink flowers,,The air,,on the trees behind the beach,,,,
738,abc2191,reeks,this|this,,,of dog,this|this place,,,,
739,abc2191,smell,of death,,,,,,,,
740,abc2191,scent,of her nape,,,,,,,,
741,abc2191,smell,the warmth of his skin,,,,,she,,,
742,abc2191,sniffing,,,the,,,,,,
743,abc2191,smell,deep fried flat bread,,,of the times she ' d sat,in a warm,,on winter days,,
744,abc2191,nose|smell,his,,,,,,,,
745,abc2191,smelled,petals|the|the water|water|of teak|sandalwood,,the|the water|water,,,,,,
